VARIABLES= "X", "Y", "T"
6.29679 9.46892 0
0.334108 5.16184 0
0.621336 5.12262 0
1.18698 2.38018 0
1.37785 2.971 0
0.655451 3.42719 0
1.64869 4.87233 0
1.87714 6.08445 0
2.08986 1.16211 0
2.83676 2.62651 0
3.20268 1.48582 0
2.49187 1.62379 0
4.0194 0.445983 0
1.53752 1.87461 0
5.15362 0.452123 0
6.8733 0.726244 0
5.63785 0.726826 0
4.66674 0.936345 0
6.1179 0.974411 0
7.07478 1.67157 0
3.43561 1.16101 0
8.7297 2.23399 0
8.36225 1.81189 0
9.4043 3.05542 6.86604e-057
7.92509 3.75366 0
9.73684 4.21977 1.97626e-323
9.63669 5.11822 0
9.32056 5.00062 0
9.45925 6.37053 0
8.48794 7.07524 0
8.91999 7.72264 0
8.97209 7.34494 0
8.09929 8.66323 0
7.7602 8.75325 0
7.19045 8.79148 0
7.82751 7.15185 0
5.06636 8.90774 0
0.996251 7.29912 0
1.63036 7.76591 0
1.4218 7.96529 0
3.15446 8.38248 0
2.81719 9.13438 0
2.94659 8.86796 0
3.67112 9.10935 0
5.87505 9.19697 0
4.93506 9.55402 0
4.84563 9.13725 0
0.483897 6.65148 0
8.14531 2.09034 0
6.61105 4.10884 0
9.56596 6.68433 0
9.15628 2.86226 2.75449e-057
5.09921 3.33496 0
6.35515 6.02887 0
5.29144 9.75255 0
4.52533 7.22239 0
1.13221 7.52945 0
4.93316 0.199108 0
2.75734 4.00059 0
4.03066 5.25393 0
0.838745 2.8702 0
9.62878 4.53067 9.88131e-324
7.36063 6.24463 0
7.48733 8.58577 0
5.07143 7.17187 0
0.763827 6.18018 0
2.39106 3.4597 0
5.98756 0.713552 0
5.52359 4.29766 0
3.46793 5.92406 0
3.97563 9.00743 0
2.3767 1.1315 0
4.71699 3.11009 0
2.30886 5.53996 0
3.7927 6.02667 0
4.94184 6.14454 0
6.6959 5.12818 0
5.55334 3.14621 0
7.2648 5.523 0
5.06636 4.352 0
5.44589 2.82153 0
2.96048 6.11888 0
5.24694 6.25433 0
3.91291 5.51267 0
3.51153 3.40926 0
4.86056 7.71631 0
6.25691 8.0977 0
7.82873 2.15964 0
7.2457 2.89178 0
8.44339 4.49188 0
9.6604 6.10105 1.14541e-230
7.18798 7.28157 0
7.91543 6.58498 0
1.90155 7.69191 0
3.07877 7.6409 0
4.97211 2.45306 0
4.13921 1.70953 0
1.21634 3.67581 0
2.1777 4.15373 0
7.8894 4.24659 0
8.14031 2.86472 0
6.68622 7.43241 0
6.5492 9.59388 0
1.20442 5.8195 0
2.49312 7.11123 0
4.05598 1.01677 0
4.20844 2.0318 0
4.28451 5.15839 0
2.58127 5.06582 0
2.58327 2.46059 0
1.70461 3.88708 0
4.05628 4.35818 0
6.37475 4.65924 0
4.51729 2.08039 0
6.46543 3.38679 0
4.74308 6.68811 0
3.70617 7.40875 0
7.03254 6.15199 0
6.98509 7.87559 0
8.49591 3.36746 0
7.68185 4.64192 0
6.03359 5.93982 0
5.28946 4.18948 0
1.6379 6.36773 0
1.40347 5.26594 0
8.40804 5.61599 0
9.00411 4.09862 0
8.19737 7.4934 0
8.21937 8.34987 0
5.90654 7.95719 0
5.8959 9.74955 0
7.81339 2.78068 0
7.44008 1.68577 0
6.91847 6.72363 0
7.62124 5.69629 0
7.97382 6.23589 0
6.99659 5.61111 0
2.11908 6.76435 0
2.22554 8.15851 0
8.90635 3.4566 0
9.53982 3.93574 9.88131e-324
6.33886 8.40977 0
7.45399 8.28054 0
6.30717 0.358806 0
5.65183 1.64578 0
2.33446 8.79837 0
2.77027 7.77785 0
3.37711 9.53537 0
4.40396 8.5937 0
7.34309 1.05188 0
6.31339 1.82768 0
4.42677 2.67552 0
4.23213 3.78809 0
2.7176 3.66349 0
3.13565 4.48107 0
0.984616 6.25947 0
0.379785 5.78238 0
2.83887 0.926575 0
3.0634 2.07443 0
3.8928 3.74236 0
4.88635 3.58585 0
4.59503 0.349684 0
3.68385 2.22471 0
1.24579 2.01027 0
1.92386 1.46973 0
8.48054 6.5013 0
9.12426 5.71312 0
1.67559 4.37084 0
1.02276 4.23221 0
4.57112 5.68581 0
5.31088 6.61486 0
5.5353 2.22129 0
7.22798 2.28779 0
4.60748 7.95702 0
3.39187 7.89082 0
