VARIABLES= "X", "Y", "P", "U", "V", "C"
0 1 0.133646 0 0 0.0255852
0 0.98 0 0 0 0.0254215
0 0.96 0 0 0 0.024993
0 0.94 0 0 0 0.0205788
0 0.92 0 0 0 0.017023
0 0.9 0 0 0 0.0110325
0 0.88 0 0 0 0.00697323
0 0.86 0 0 0 0.00362831
0 0.84 0 0 0 0.00185355
0 0.82 0 0 0 0.00185355
0 0.8 0 0 0 0.000281971
0 0.78 0 0 0 0.000234975
0 0.76 0 0 0 0.000171079
0 0.74 0 0 0 4.64064e-005
0 0.72 0 0 0 1.40605e-005
0 0.7 0 0 0 7.10994e-006
0 0.68 0 0 0 4.72092e-006
0 0.66 0 0 0 1.6331e-006
0 0.64 0 0 0 1.31547e-006
0 0.62 0 0 0 1.0753e-006
0 0.6 0 1 0 7.7931e-007
0 0.58 0 1 0 4.98811e-007
0 0.56 0 1 0 4.71675e-007
0 0.54 0 1 0 4.71697e-007
0 0.52 0 1 0 4.90631e-007
0 0.5 0 1 0 4.90631e-007
0 0.48 0 1 0 1.08334e-006
0 0.46 0 1 0 1.73792e-006
0 0.44 0 1 0 3.82392e-006
0 0.42 0 1 0 4.0574e-006
0 0.4 0 0 0 4.11881e-006
0 0.38 0 0 0 4.64503e-006
0 0.36 0 0 0 4.86782e-006
0 0.34 0 0 0 6.402e-006
0 0.32 0 0 0 8.84788e-006
0 0.3 0 0 0 1.11481e-005
0 0.28 0 0 0 2.44072e-005
0 0.26 0 0 0 3.28065e-005
0 0.24 0 0 0 0.000216704
0 0.22 0 0 0 0.000216704
0 0.2 0 0 0 0.000487525
0 0.18 0 0 0 0.000622323
0 0.16 0 0 0 0.00297618
0 0.14 0 0 0 0.00476888
0 0.12 0 0 0 0.00907302
0 0.1 0 0 0 0.0184226
0 0.08 0 0 0 0.0265527
0 0.06 0 0 0 0.0286337
0 0.04 0 0 0 0.0332336
0 0.02 0 0 0 0.0332336
0 0 0.133159 0 0 0.0340029
0.02 0 0.135921 0 0 0.0344733
0.04 0 0.146013 0 0 0.0366414
0.06 0 0.155733 0 0 0.0395694
0.08 0 0.160078 0 0 0.0413746
0.1 0 0.16322 0 0 0.0436516
0.12 0 0.166865 0 0 0.0459391
0.14 0 0.170399 0 0 0.0478873
0.16 0 0.174996 0 0 0.0506585
0.18 0 0.174996 0 0 0.0506585
0.2 0 0.184351 0 0 0.0570664
0.22 0 0.18597 0 0 0.0579946
0.24 0 0.187319 0 0 0.0587682
0.26 0 0.19203 0 0 0.063322
0.28 0 0.196026 0 0 0.06709
0.3 0 0.197697 0 0 0.0692865
0.32 0 0.199873 0 0 0.0720352
0.34 0 0.202237 0 0 0.075841
0.36 0 0.203437 0 0 0.0756906
0.38 0 0.204769 0 0 0.0765294
0.4 0 0.206879 0 0 0.0781687
0.42 0 0.208513 0 0 0.0779174
0.44 0 0.209654 0 0 0.0741184
0.46 0 0.211798 0 0 0.0696564
0.48 0 0.212403 0 0 0.0680071
0.5 0 0.212403 0 0 0.0680071
0.52 0 0.213677 0 0 0.0546365
0.54 0 0.214137 0 0 0.0492765
0.56 0 0.21478 0 0 0.0345659
0.58 0 0.215038 0 0 0.0297192
0.6 0 0.215154 0 0 0.0283866
0.62 0 0.215616 0 0 0.0231321
0.64 0 0.215746 0 0 0.0220108
0.66 0 0.215992 0 0 0.0194403
0.68 0 0.216208 0 0 0.0172137
0.7 0 0.216356 0 0 0.0159948
0.72 0 0.216359 0 0 0.0134613
0.74 0 0.216301 0 0 0.0128093
0.76 0 0.216002 0 0 0.0079631
0.78 0 0.216002 0 0 0.0079631
0.8 0 0.215769 0 0 0.00630038
0.82 0 0.215738 0 0 0.00611301
0.84 0 0.215426 0 0 0.00355629
0.86 0 0.215291 0 0 0.00265248
0.88 0 0.215196 0 0 0.002044
0.9 0 0.215075 0 0 0.00137232
