VARIABLES= "X", "Y", "P", "U", "V", "C"
0 1 0.13241 0 0 0.0387521
0 0.98 0 0 0 0.0381896
0 0.96 0 0 0 0.0367145
0 0.94 0 0 0 0.0287177
0 0.92 0 0 0 0.0231454
0 0.9 0 0 0 0.0144101
0 0.88 0 0 0 0.00879406
0 0.86 0 0 0 0.00432763
0 0.84 0 0 0 0.00207597
0 0.82 0 0 0 0.00207597
0 0.8 0 0 0 0.000292674
0 0.78 0 0 0 0.000244065
0 0.76 0 0 0 0.000177977
0 0.74 0 0 0 4.95948e-005
0 0.72 0 0 0 1.5815e-005
0 0.7 0 0 0 8.37917e-006
0 0.68 0 0 0 5.7924e-006
0 0.66 0 0 0 2.34863e-006
0 0.64 0 0 0 1.97919e-006
0 0.62 0 0 0 1.69961e-006
0 0.6 0 1 0 1.35594e-006
0 0.58 0 1 0 1.03957e-006
0 0.56 0 1 0 1.01601e-006
0 0.54 0 1 0 1.03049e-006
0 0.52 0 1 0 1.06355e-006
0 0.5 0 1 0 1.06355e-006
0 0.48 0 1 0 2.03433e-006
0 0.46 0 1 0 3.09397e-006
0 0.44 0 1 0 6.40178e-006
0 0.42 0 1 0 6.73725e-006
0 0.4 0 0 0 6.81142e-006
0 0.38 0 0 0 7.43238e-006
0 0.36 0 0 0 7.68857e-006
0 0.34 0 0 0 9.42304e-006
0 0.32 0 0 0 1.21059e-005
0 0.3 0 0 0 1.45971e-005
0 0.28 0 0 0 2.85952e-005
0 0.26 0 0 0 3.73485e-005
0 0.24 0 0 0 0.000226155
0 0.22 0 0 0 0.000226155
0 0.2 0 0 0 0.000506972
0 0.18 0 0 0 0.000647483
0 0.16 0 0 0 0.0034014
0 0.14 0 0 0 0.00566499
0 0.12 0 0 0 0.0113387
0 0.1 0 0 0 0.0243192
0 0.08 0 0 0 0.0366242
0 0.06 0 0 0 0.0400001
0 0.04 0 0 0 0.0487133
0 0.02 0 0 0 0.0487133
0 0 0.132016 0 0 0.05061
0.02 0 0.134758 0 0 0.0512739
0.04 0 0.144672 0 0 0.0540034
0.06 0 0.154095 0 0 0.0579227
0.08 0 0.158207 0 0 0.0600045
0.1 0 0.161149 0 0 0.0626036
0.12 0 0.164583 0 0 0.0652233
0.14 0 0.167905 0 0 0.0673819
0.16 0 0.172235 0 0 0.0703592
0.18 0 0.172235 0 0 0.0703592
0.2 0 0.18109 0 0 0.0779336
0.22 0 0.182628 0 0 0.0789551
0.24 0 0.183909 0 0 0.0798065
0.26 0 0.188359 0 0 0.0850479
0.28 0 0.192099 0 0 0.0896482
0.3 0 0.193628 0 0 0.0920929
