149,1,90
149,2,90
150,1,90
150,2,99
151,1,99
151,2,91
152,1,91
152,2,100
153,1,100
153,2,92
154,1,92
154,2,101
155,1,101
155,2,93
156,1,93
156,2,102
157,1,102
157,2,94
158,1,94
158,2,103
159,1,103
159,2,95
160,1,95
160,2,104
161,1,104
161,2,96
162,1,96
162,2,105
163,1,105
163,2,97
164,1,97
164,2,106
165,1,106
165,2,98
166,1,98
166,2,107
167,1,107
167,2,107
168,1,99
168,2,108
169,1,100
169,2,109
170,1,101
170,2,110
171,1,102
171,2,111
172,1,103
172,2,112
173,1,104
173,2,113
174,1,105
174,2,114
175,1,106
175,2,115
176,1,107
176,2,116
177,1,108
177,2,108
178,1,108
178,2,117
179,1,117
179,2,109
180,1,109
180,2,118
181,1,118
181,2,110
182,1,110
182,2,119
183,1,119
183,2,111
184,1,111
184,2,120
185,1,120
185,2,112
186,1,112
186,2,121
187,1,121
187,2,113
188,1,113
188,2,122
189,1,122
189,2,114
190,1,114
190,2,123
191,1,123
191,2,115
192,1,115
192,2,124
193,1,124
193,2,116
194,1,116
194,2,125
195,1,125
195,2,125
196,1,117
196,2,126
197,1,118
197,2,127
198,1,119
198,2,128
199,1,120
199,2,129
200,1,121
200,2,130
201,1,122
201,2,131
202,1,123
202,2,132
203,1,124
203,2,133
204,1,125
204,2,134
205,1,126
205,2,126
206,1,126
206,2,135
207,1,135
207,2,127
208,1,127
208,2,136
209,1,136
209,2,128
210,1,128
210,2,137
211,1,137
211,2,129
212,1,129
212,2,138
213,1,138
213,2,130
214,1,130
214,2,139
215,1,139
215,2,131
216,1,131
216,2,140
217,1,140
217,2,132
218,1,132
218,2,141
219,1,141
219,2,133
220,1,133
220,2,142
221,1,142
221,2,134
222,1,134
222,2,143
223,1,143
223,2,143
224,1,135
224,2,144
225,1,136
225,2,145
226,1,137
226,2,146
227,1,138
227,2,147
228,1,139
228,2,148
229,1,140
229,2,149
230,1,141
230,2,150
231,1,142
231,2,151
232,1,143
232,2,152
233,1,144
233,2,144
234,1,144
234,2,153
236,1,145
236,2,154
235,1,153
235,2,145
237,1,154
237,2,146
238,1,146
238,2,155
239,1,155
239,2,147
240,1,147
240,2,156
241,1,156
241,2,148
242,1,148
242,2,157
243,1,157
243,2,149
244,1,149
244,2,158
245,1,158
245,2,150
246,1,150
246,2,159
247,1,159
247,2,151
248,1,151
248,2,160
249,1,160
249,2,152
250,1,152
250,2,161
251,1,161
251,2,161
252,1,153
252,2,153
253,1,154
253,2,154
254,1,155
254,2,155
255,1,156
255,2,156
256,1,157
256,2,157
257,1,158
257,2,158
258,1,159
258,2,159
259,1,160
259,2,160
260,1,161
260,2,161
