0,1,0
0,2,1
1,1,1
1,2,2
2,1,2
2,2,3
3,1,3
3,2,4
4,1,4
4,2,5
5,1,5
5,2,6
6,1,6
6,2,7
7,1,7
7,2,8
8,1,8
8,2,9
9,1,0
9,2,35
10,1,1
10,2,36
11,1,2
11,2,37
12,1,3
12,2,38
13,1,4
13,2,39
14,1,5
14,2,40
15,1,6
15,2,41
16,1,7
16,2,42
17,1,8
17,2,43
18,1,9
18,2,10
19,1,35
19,2,36
20,1,36
20,2,37
21,1,37
21,2,38
22,1,38
22,2,39
23,1,39
23,2,40
24,1,40
24,2,41
25,1,41
25,2,42
26,1,42
26,2,43
27,1,43
27,2,10
28,1,35
28,2,34
29,1,36
29,2,44
30,1,37
30,2,45
31,1,38
31,2,46
32,1,39
32,2,47
33,1,40
33,2,48
34,1,41
34,2,49
35,1,42
35,2,50
36,1,43
36,2,51
37,1,10
37,2,11
38,1,34
38,2,44
39,1,44
39,2,45
40,1,45
40,2,46
41,1,46
41,2,47
42,1,47
42,2,48
43,1,48
43,2,49
44,1,49
44,2,50
45,1,50
45,2,51
46,1,51
46,2,11
47,1,34
47,2,33
48,1,44
48,2,52
49,1,45
49,2,53
50,1,46
50,2,54
51,1,47
51,2,55
52,1,48
52,2,56
53,1,49
53,2,57
54,1,50
54,2,58
55,1,51
55,2,59
56,1,11
56,2,12
57,1,33
57,2,52
58,1,52
58,2,53
59,1,53
59,2,54
60,1,54
60,2,55
61,1,55
61,2,56
62,1,56
62,2,57
63,1,57
63,2,58
64,1,58
64,2,59
65,1,59
65,2,12
66,1,33
66,2,32
67,1,52
67,2,60
68,1,53
68,2,61
69,1,54
69,2,62
70,1,55
70,2,63
71,1,56
71,2,64
72,1,57
72,2,65
73,1,58
73,2,66
74,1,59
74,2,67
75,1,12
75,2,13
76,1,32
76,2,60
77,1,60
77,2,61
78,1,61
78,2,62
79,1,62
79,2,63
80,1,63
80,2,64
81,1,64
81,2,65
82,1,65
82,2,66
83,1,66
83,2,67
84,1,67
84,2,13
85,1,32
85,2,31
86,1,60
86,2,68
87,1,61
87,2,69
88,1,62
88,2,70
89,1,63
89,2,71
90,1,64
90,2,72
91,1,65
91,2,73
92,1,66
92,2,74
93,1,67
93,2,75
94,1,13
94,2,14
95,1,31
95,2,68
96,1,68
96,2,69
97,1,69
97,2,70
98,1,70
98,2,71
99,1,71
99,2,72
100,1,72
100,2,73
101,1,73
101,2,74
102,1,74
102,2,75
103,1,75
103,2,14
104,1,31
104,2,30
105,1,68
105,2,76
106,1,69
106,2,77
107,1,70
107,2,78
108,1,71
108,2,79
109,1,72
109,2,80
110,1,73
110,2,81
111,1,74
111,2,82
112,1,75
112,2,83
113,1,14
113,2,15
114,1,30
114,2,76
115,1,76
115,2,77
116,1,77
116,2,78
117,1,78
117,2,79
118,1,79
118,2,80
119,1,80
119,2,81
120,1,81
120,2,82
121,1,82
121,2,83
122,1,83
122,2,15
123,1,30
123,2,29
124,1,76
124,2,84
125,1,77
125,2,85
126,1,78
126,2,86
127,1,79
127,2,87
128,1,80
128,2,88
129,1,81
129,2,89
130,1,82
130,2,90
131,1,83
131,2,91
132,1,15
132,2,16
133,1,29
133,2,84
134,1,84
134,2,85
135,1,85
135,2,86
136,1,86
136,2,87
137,1,87
137,2,88
138,1,88
138,2,89
139,1,89
139,2,90
140,1,90
140,2,91
141,1,91
141,2,16
142,1,29
142,2,28
143,1,84
143,2,92
144,1,85
144,2,93
145,1,86
145,2,94
146,1,87
146,2,95
147,1,88
147,2,96
148,1,89
148,2,97
149,1,90
149,2,98
150,1,91
150,2,99
151,1,16
151,2,17
152,1,28
152,2,92
153,1,92
153,2,93
154,1,93
154,2,94
155,1,94
155,2,95
156,1,95
156,2,96
157,1,96
157,2,97
158,1,97
158,2,98
159,1,98
159,2,99
160,1,99
160,2,17
161,1,28
161,2,27
162,1,92
162,2,26
163,1,93
163,2,25
164,1,94
164,2,24
165,1,95
165,2,23
166,1,96
166,2,22
167,1,97
167,2,21
168,1,98
168,2,20
169,1,99
169,2,19
170,1,17
170,2,18
171,1,27
171,2,26
172,1,26
172,2,25
173,1,25
173,2,24
174,1,24
174,2,23
175,1,23
175,2,22
176,1,22
176,2,21
177,1,21
177,2,20
178,1,20
178,2,19
179,1,19
179,2,18
