36,1,1
36,2,9
36,3,18
36,4,27
36,5,19
36,6,10
37,1,2
37,2,10
37,3,19
37,4,28
37,5,20
37,6,11
38,1,3
38,2,11
38,3,20
38,4,29
38,5,21
38,6,12
39,1,4
39,2,12
39,3,21
39,4,30
39,5,22
39,6,13
40,1,5
40,2,13
40,3,22
40,4,31
40,5,23
40,6,14
41,1,6
41,2,14
41,3,23
41,4,32
41,5,24
41,6,15
42,1,7
42,2,15
42,3,24
42,4,33
42,5,25
42,6,16
43,1,8
43,2,16
43,3,25
43,4,34
43,5,26
43,6,17
44,1,19
44,2,27
44,3,36
44,4,45
44,5,37
44,6,28
45,1,20
45,2,28
45,3,37
45,4,46
45,5,38
45,6,29
46,1,21
46,2,29
46,3,38
46,4,47
46,5,39
46,6,30
47,1,22
47,2,30
47,3,39
47,4,48
47,5,40
47,6,31
48,1,23
48,2,31
48,3,40
48,4,49
48,5,41
48,6,32
49,1,24
49,2,32
49,3,41
49,4,50
49,5,42
49,6,33
50,1,25
50,2,33
50,3,42
50,4,51
50,5,43
50,6,34
51,1,26
51,2,34
51,3,43
51,4,52
51,5,44
51,6,35
52,1,37
52,2,45
52,3,54
52,4,63
52,5,55
52,6,46
53,1,38
53,2,46
53,3,55
53,4,64
53,5,56
53,6,47
54,1,39
54,2,47
54,3,56
54,4,65
54,5,57
54,6,48
55,1,40
55,2,48
55,3,57
55,4,66
55,5,58
55,6,49
56,1,41
56,2,49
56,3,58
56,4,67
56,5,59
56,6,50
57,1,42
57,2,50
57,3,59
57,4,68
57,5,60
57,6,51
58,1,43
58,2,51
58,3,60
58,4,69
58,5,61
58,6,52
59,1,44
59,2,52
59,3,61
59,4,70
59,5,62
59,6,53
60,1,55
60,2,63
60,3,72
60,4,81
60,5,73
60,6,64
61,1,56
61,2,64
61,3,73
61,4,82
61,5,74
61,6,65
62,1,57
62,2,65
62,3,74
62,4,83
62,5,75
62,6,66
63,1,58
63,2,66
63,3,75
63,4,84
63,5,76
63,6,67
64,1,59
64,2,67
64,3,76
64,4,85
64,5,77
64,6,68
65,1,60
65,2,68
65,3,77
65,4,86
65,5,78
65,6,69
66,1,61
66,2,69
66,3,78
66,4,87
66,5,79
66,6,70
67,1,62
67,2,70
67,3,79
67,4,88
67,5,80
67,6,71
68,1,73
68,2,81
68,3,90
68,4,99
68,5,91
68,6,82
69,1,74
69,2,82
69,3,91
69,4,100
69,5,92
69,6,83
70,1,75
70,2,83
70,3,92
70,4,101
70,5,93
70,6,84
71,1,76
71,2,84
71,3,93
71,4,102
71,5,94
71,6,85
72,1,77
72,2,85
72,3,94
72,4,103
72,5,95
72,6,86
73,1,78
73,2,86
73,3,95
73,4,104
73,5,96
73,6,87
74,1,79
74,2,87
74,3,96
74,4,105
74,5,97
74,6,88
75,1,80
75,2,88
75,3,97
75,4,106
75,5,98
75,6,89
76,1,91
76,2,99
76,3,108
76,4,117
76,5,109
76,6,100
77,1,92
77,2,100
77,3,109
77,4,118
77,5,110
77,6,101
78,1,93
78,2,101
78,3,110
78,4,119
78,5,111
78,6,102
79,1,94
79,2,102
79,3,111
79,4,120
79,5,112
79,6,103
80,1,95
80,2,103
80,3,112
80,4,121
80,5,113
80,6,104
81,1,96
81,2,104
81,3,113
81,4,122
81,5,114
81,6,105
82,1,97
82,2,105
82,3,114
82,4,123
82,5,115
82,6,106
83,1,98
83,2,106
83,3,115
83,4,124
83,5,116
83,6,107
84,1,109
84,2,117
84,3,126
84,4,135
84,5,127
84,6,118
85,1,110
85,2,118
85,3,127
85,4,136
85,5,128
85,6,119
86,1,111
86,2,119
86,3,128
86,4,137
86,5,129
86,6,120
87,1,112
87,2,120
87,3,129
87,4,138
87,5,130
87,6,121
88,1,113
88,2,121
88,3,130
88,4,139
88,5,131
88,6,122
89,1,114
89,2,122
89,3,131
89,4,140
89,5,132
89,6,123
90,1,115
90,2,123
90,3,132
90,4,141
90,5,133
90,6,124
91,1,116
91,2,124
91,3,133
91,4,142
91,5,134
91,6,125
92,1,127
92,2,135
92,3,144
92,4,153
92,5,145
92,6,136
93,1,128
93,2,136
93,3,145
93,4,154
93,5,146
93,6,137
94,1,129
94,2,137
94,3,146
94,4,155
94,5,147
94,6,138
95,1,130
95,2,138
95,3,147
95,4,156
95,5,148
95,6,139
96,1,131
96,2,139
96,3,148
96,4,157
96,5,149
96,6,140
97,1,132
97,2,140
97,3,149
97,4,158
97,5,150
97,6,141
98,1,133
98,2,141
98,3,150
98,4,159
98,5,151
98,6,142
99,1,134
99,2,142
99,3,151
99,4,160
99,5,152
99,6,143
