VARIABLES= "X", "Y", "P", "U", "W"
0.921895 0.976705 0.000315485 6.51534e-005
0.0119815 0.00531483 -0.015501 0.00719198
0.00531483 0.988019 -0.0192148 -0.00140212
0.988019 0.994685 5.28786e-005 -2.97852e-005
0.994685 0.0119815 5.62763e-005 8.48997e-006
0.0412053 0.0432385 -0.022484 -0.000130887
0.0376005 0.0102758 -0.0132641 -0.000684368
0.957851 0.0426919 0.000222884 -9.23914e-005
0.989973 0.0376292 0.000111731 -4.97668e-005
0.0820111 0.0725762 -0.0201995 -0.00360042
0.0703555 0.025499 -0.0175443 -0.000152801
0.962362 0.0848699 0.000195487 -0.000157069
0.976964 0.0687728 0.000158542 -0.000153478
0.130728 0.00433336 -0.00929766 -0.0011531
0.105513 0.0334399 -0.0176253 -0.00273115
0.995798 0.130949 0.000103611 -0.000232728
0.960782 0.107666 0.000210471 -0.000183139
0.137989 0.019873 -0.0153826 -0.00266349
0.127768 0.019684 -0.016358 -0.0016465
0.980652 0.138713 0.000137108 -0.000241375
0.980793 0.128431 0.000137704 -0.000230301
0.00497956 0.06856 -0.0224231 -0.000481579
0.171305 0.00610732 -0.0124837 -0.00122264
0.930411 0.00430158 0.00010852 -3.09012e-005
0.995114 0.170951 9.5153e-005 -0.000253517
0.00436929 0.087635 -0.0225133 -0.00122713
0.161237 0.0124235 -0.0144034 -0.00236605
0.889511 0.0486136 0.000462936 -0.000127672
0.98902 0.161194 0.000114834 -0.000252933
0.0246555 0.954316 -0.0236795 -0.000868188
0.0106211 0.975924 -0.0229894 -0.000524745
0.219352 0.0105724 -0.00855989 0.00282381
0.0217379 0.105002 -0.0249575 -0.00239385
0.236187 0.0243309 -0.00938928 0.000603608
0.0179038 0.127779 -0.0254779 -0.00530865
0.0090789 0.161156 -0.0308798 -0.00243696
0.203215 0.119139 -0.0120313 -0.00760643
0.241783 0.0174925 -0.00744788 0.000883569
0.0306385 0.34998 -0.0837895 -0.107959
0.291553 0.0166945 -0.00654967 -0.00191117
0.0450629 0.157163 -0.0271813 -0.00769789
0.0349419 0.173171 -0.0305064 -0.00758456
0.313356 0.0124633 -0.00577314 -0.000426282
0.0762882 0.174392 -0.0248647 -0.0127822
0.29619 0.0249622 -0.007159 -0.00167745
0.955339 0.974698 0.000229713 5.14506e-005
0.976096 0.989197 0.000103869 1.5888e-005
0.13652 0.313279 -0.00532985 -0.0422471
0.314048 0.0627015 -0.00596734 -0.00281641
0.328675 0.0232074 -0.0053484 -0.000509305
0.0200605 0.258533 -0.051482 -0.0185263
0.00966632 0.259368 -0.0533955 -0.0139392
0.39113 0.103941 -0.00229668 -0.00362621
0.00502842 0.269698 -0.056252 -0.0127006
0.338768 0.191994 -0.00157168 -0.00737055
0.89053 0.00452864 0.000136639 -3.74488e-005
0.989228 0.217438 8.65364e-005 -0.000268099
0.977707 0.233329 0.000173226 -0.00026322
0.881175 0.00935366 0.000247822 -4.65944e-005
0.810319 0.0115393 0.000268011 -7.73346e-005
0.926023 0.238418 0.000436575 -0.000300836
0.99442 0.25208 0.000109941 -0.000232204
0.866871 0.082447 0.000546706 -0.000208885
0.981843 0.295845 0.000202138 -0.000177931
0.836492 0.0132158 0.00027464 -2.58372e-005
0.829224 0.00534448 0.000143183 3.48044e-005
0.974684 0.311672 0.000248988 -0.000164288
0.774469 0.0467339 0.000669847 -0.000204751
0.958652 0.272221 0.000296535 -0.00021518
0.364653 0.0242207 -0.00390501 -0.000748438
0.0556875 0.319645 -0.0450491 -0.0643827
0.91456 0.314803 0.000621351 -0.000221616
0.776538 0.0109328 0.00028573 -4.51618e-005
0.994343 0.348421 0.000163189 -0.000128081
0.739635 0.0189038 0.00042474 -0.000159326
0.708278 0.0175103 0.000474384 -0.000156214
0.98364 0.379196 0.000237153 -0.000116416
0.645396 0.0427776 0.000574882 -0.000295331
0.844786 0.279243 0.00095443 -0.000409474
0.413565 0.0132419 -0.00261628 -0.000682258
0.0205973 0.314808 -0.0800684 -0.0486379
0.0192622 0.374992 -0.116552 -0.162653
0.454596 0.0127746 -0.00227089 -0.000461673
0.37854 0.0347992 -0.00330086 -0.00104468
0.0418018 0.346368 -0.0637313 -0.101787
0.0366408 0.379634 -0.0328549 -0.184552
0.456531 0.0360782 -0.00194344 -0.000778623
0.498897 0.0173245 -0.000745054 2.75192e-005
0.057132 0.369638 -0.0247914 -0.120775
0.0217137 0.451845 0.234375 -0.0558596
0.530252 0.118912 0.000136353 -0.00163853
0.503536 0.0234969 -0.000794182 -0.000589515
0.590911 0.0196556 8.09062e-005 -0.00018745
0.46643 0.987104 -0.00209087 0.00054693
0.567054 0.0237778 -0.00021329 -0.000279681
0.979153 0.599627 0.000273539 0.000334682
0.563121 0.0480923 5.47668e-005 -0.000629015
0.637173 0.0809277 0.000617639 -0.000684053
0.991362 0.420659 0.000209859 -4.1409e-005
0.0233127 0.473645 0.207884 -0.019967
0.620385 0.0368753 0.000356201 -0.000437443
0.646229 0.0105021 0.000138928 -0.000206769
0.990649 0.618223 0.000182095 0.000324479
0.439676 0.990586 -0.00279516 0.00116536
0.722051 0.166301 0.00103929 -0.000686518
0.994876 0.410711 0.00019545 -5.83699e-005
0.982683 0.424469 0.00026498 -4.22162e-005
