VARIABLES= "X", "Y", "L"
1 1 1
1.18367 1 0
1.36735 1 0
1.55102 1 0
1.73469 1 0
1.91837 1 0
2.10204 1 0
2.28571 1 0
2.46939 1 0
2.65306 1 0
2.83673 1 0
3.02041 1 0
3.20408 1 0
3.38776 1 0
3.57143 1 0
3.7551 1 0
3.93878 1 0
4.12245 1 0
4.30612 1 0
4.4898 1 0
4.67347 1 0
4.85714 1 0
5.04082 1 0
5.22449 1 0
5.40816 1 0
5.59184 1 0
5.77551 1 0
5.95918 1 0
6.14286 1 0
6.32653 1 0
6.5102 1 0
6.69388 1 0
6.87755 1 0
7.06122 1 0
7.2449 1 0
7.42857 1 0
7.61224 1 0
7.79592 1 0
7.97959 1 0
8.16327 1 0
8.34694 1 0
8.53061 1 0
8.71429 1 0
8.89796 1 0
9.08163 1 0
9.26531 1 0
9.44898 1 0
9.63265 1 0
9.81633 1 0
10 1 0
1 1.18367 1
1.18367 1.18367 0.697639
1.36735 1.18367 0.393159
1.55102 1.18367 0.256026
1.73469 1.18367 0.183539
1.91837 1.18367 0.139891
2.10204 1.18367 0.110891
2.28571 1.18367 0.0901841
2.46939 1.18367 0.0746013
2.65306 1.18367 0.0624138
2.83673 1.18367 0.0526064
3.02041 1.18367 0.0445469
3.20408 1.18367 0.0378205
3.38776 1.18367 0.0321441
3.57143 1.18367 0.027316
3.7551 1.18367 0.0231884
3.93878 1.18367 0.0196485
4.12245 1.18367 0.0166086
4.30612 1.18367 0.0139975
4.4898 1.18367 0.0117574
4.67347 1.18367 0.00983888
4.85714 1.18367 0.00820039
5.04082 1.18367 0.0068054
5.22449 1.18367 0.00562232
5.40816 1.18367 0.00462299
5.59184 1.18367 0.0037828
5.77551 1.18367 0.00307969
5.95918 1.18367 0.00249436
6.14286 1.18367 0.00200957
6.32653 1.18367 0.0016103
6.5102 1.18367 0.00128325
6.69388 1.18367 0.00101694
6.87755 1.18367 0.000801318
7.06122 1.18367 0.000627812
7.2449 1.18367 0.000489009
7.42857 1.18367 0.000378671
7.61224 1.18367 0.000291483
7.79592 1.18367 0.000223033
7.97959 1.18367 0.000169617
8.16327 1.18367 0.000128204
8.34694 1.18367 9.62877e-005
8.53061 1.18367 7.1846e-005
8.71429 1.18367 5.32307e-005
8.89796 1.18367 3.91282e-005
9.08163 1.18367 2.84813e-005
9.26531 1.18367 2.04538e-005
9.44898 1.18367 1.43762e-005
9.63265 1.18367 9.71565e-006
9.81633 1.18367 6.0382e-006
10 1.18367 0
1 1.36735 1
1.18367 1.36735 0.895277
1.36735 1.36735 0.619
1.55102 1.36735 0.447461
1.73469 1.36735 0.338324
1.91837 1.36735 0.265243
2.10204 1.36735 0.21362
2.28571 1.36735 0.175396
2.46939 1.36735 0.145977
2.65306 1.36735 0.122632
2.83673 1.36735 0.103661
3.02041 1.36735 0.0879644
3.20408 1.36735 0.0748004
3.38776 1.36735 0.0636507
3.57143 1.36735 0.0541421
3.7551 1.36735 0.0459957
3.93878 1.36735 0.0389984
4.12245 1.36735 0.0329812
