VARIABLES= "X", "Y", "P", "U", "V"
0 0 0 0 0
0.02 0 0.0684265 0 0
0.04 0 0.0684265 0 0
0.06 0 0.0859024 0 0
0.08 0 0.103046 0 0
0.1 0 0.103046 0 0
0.12 0 0.118578 0 0
0.14 0 0.128912 0 0
0.16 0 0.132949 0 0
0.18 0 0.148699 0 0
0.2 0 0.164574 0 0
0.22 0 0.175769 0 0
0.24 0 0.183533 0 0
0.26 0 0.186769 0 0
0.28 0 0.189717 0 0
0.3 0 0.20002 0 0
0.32 0 0.208644 0 0
0.34 0 0.2161 0 0
0.36 0 0.220773 0 0
0.38 0 0.224782 0 0
0.4 0 0.229615 0 0
0.42 0 0.229615 0 0
0.44 0 0.238748 0 0
0.46 0 0.238748 0 0
0.48 0 0.247409 0 0
0.5 0 0.248385 0 0
0.52 0 0.251729 0 0
0.54 0 0.252845 0 0
0.56 0 0.254446 0 0
0.58 0 0.256515 0 0
0.6 0 0.257607 0 0
0.62 0 0.259325 0 0
0.64 0 0.259325 0 0
0.66 0 0.261002 0 0
0.68 0 0.262358 0 0
0.7 0 0.262836 0 0
0.72 0 0.262836 0 0
0.74 0 0.263905 0 0
0.76 0 0.264613 0 0
0.78 0 0.264613 0 0
0.8 0 0.265235 0 0
0.82 0 0.265679 0 0
0.84 0 0.266202 0 0
0.86 0 0.266392 0 0
0.88 0 0.266392 0 0
0.9 0 0.266744 0 0
0.92 0 0.266802 0 0
0.94 0 0.266962 0 0
0.96 0 0.267016 0 0
0.98 0 0.267016 0 0
1 0 0.267037 9.27061e-005 -0.000218237
1 0.02 0.267076 0.000469997 -0.000899694
1 0.04 0.267076 0.000469997 -0.000899694
1 0.06 0.267074 0.000936499 -0.00146686
1 0.08 0.267076 0.00154402 -0.00212663
1 0.1 0.267076 0.00154402 -0.00212663
1 0.12 0.267105 0.00230333 -0.00276551
1 0.14 0.267125 0.00264448 -0.00300433
1 0.16 0.267134 0.00285883 -0.00317701
1 0.18 0.267196 0.00367427 -0.00352948
1 0.2 0.267233 0.00420163 -0.00375882
1 0.22 0.267293 0.00473651 -0.00388901
1 0.24 0.267355 0.00520237 -0.0039482
1 0.26 0.267425 0.00566032 -0.00389727
1 0.28 0.267498 0.00609186 -0.00378948
1 0.3 0.267553 0.00640276 -0.00368396
1 0.32 0.267659 0.00700049 -0.00340556
1 0.34 0.267695 0.00718852 -0.00329299
1 0.36 0.267814 0.00778724 -0.00278167
1 0.38 0.267849 0.00796463 -0.00252238
1 0.4 0.26788 0.00811913 -0.00235112
1 0.42 0.267977 0.00855759 -0.00137946
1 0.44 0.267993 0.00863348 -0.00121833
1 0.46 0.26801 0.00871649 -0.00104208
1 0.48 0.268055 0.00895992 3.16019e-006
1 0.5 0.268055 0.00895992 3.16019e-006
1 0.52 0.268066 0.00905312 0.000977225
1 0.54 0.268072 0.00903304 0.00162517
