VARIABLES= "X", "Y", "Z", "U"
0 0 0 3.43074
0 0.03125 0 3.04889
0 0.0625 0 3.50591
0 0.09375 0 3.48785
0 0.125 0 3.54905
0 0.15625 0 3.52753
0 0.1875 0 3.48698
0 0.21875 0 3.50074
0 0.25 0 3.02811
0 0.28125 0 3.50286
0 0.3125 0 3.51428
0 0.34375 0 3.5213
0 0.375 0 3.56027
0 0.40625 0 3.53584
0 0.4375 0 3.50087
0 0.46875 0 3.44277
0 0.5 0 3.48937
0.03125 0.5 0 3.48738
0.0625 0.5 0 3.434
0.09375 0.5 0 3.41382
0.125 0.5 0 3.43232
0.15625 0.5 0 3.75537
0.1875 0.5 0 3.67418
0.21875 0.5 0 3.68044
0.25 0.5 0 3.65858
0.25 0.46875 0 2.86823
0.25 0.4375 0 3.68161
0.25 0.40625 0 3.65957
0.25 0.375 0 3.73596
0.25 0.34375 0 3.70019
0.25 0.3125 0 3.35459
0.25 0.28125 0 3.21448
0.25 0.25 0 3.51452
0.25 0.21875 0 3.00896
0.25 0.1875 0 3.56784
0.25 0.15625 0 3.61274
0.25 0.125 0 3.51816
0.25 0.09375 0 3.47218
0.25 0.0625 0 3.51183
0.25 0.03125 0 3.57659
0.25 0 0 3.632
0.21875 0 0 3.62425
0.1875 0 0 3.13674
0.15625 0 0 3.58735
0.125 0 0 3.52989
0.09375 0 0 3.51212
0.0625 0 0 3.37954
0.03125 0 0 3.46498
0.0389568 0.454695 0 3.3959
0.0645375 0.452962 0 3.49676
0.0514329 0.431179 0 3.38414
0.0228975 0.0228975 0 3.40142
0.023819 0.47615 0 3.46141
0.22548 0.0236146 0 3.42377
0.234903 0.484672 0 3.44204
0.0272008 0.0860624 0 3.5704
0.0329324 0.0609072 0 3.59445
0.0792585 0.485053 0 3.58255
0.0541587 0.476862 0 3.61577
0.0787892 0.469173 0 3.59386
0.0499031 0.0190974 0 3.61812
0.0522779 0.0781696 0 3.72362
0.0589263 0.0548442 0 3.76299
0.107276 0.476614 0 3.78215
0.113103 0.453575 0 2.74617
0.0895683 0.453133 0 3.03021
0.0179646 0.45428 0 3.34407
0.188748 0.022772 0 3.72785
0.151107 0.0248438 0 3.77364
0.189734 0.0547777 0 3.5783
0.167293 0.0441138 0 3.55089
0.158123 0.0723438 0 3.44131
0.200868 0.451044 0 3.4508
0.220863 0.469937 0 3.4506
0.22543 0.443919 0 3.44354
0.228951 0.415181 0 3.10067
0.210489 0.0415328 0 3.41663
0.216389 0.0626224 0 2.95731
0.231022 0.0443079 0 2.92286
0.178957 0.43562 0 2.93087
0.201899 0.4211 0 2.99011
0.170533 0.406257 0 2.98721
0.186869 0.381066 0 3.00556
0.161002 0.375056 0 3.28324
0.0167698 0.144348 0 3.38595
0.0307454 0.120094 0 3.27869
0.0627916 0.0348312 0 3.55014
0.0763489 0.0191217 0 3.3936
0.108275 0.0609736 0 3.32781
0.079915 0.0713408 0 3.30588
0.0995279 0.0842833 0 3.35325
0.121736 0.0360559 0 3.29251
0.224477 0.0882524 0 3.366
0.229117 0.121851 0 3.36527
0.0261034 0.199898 0 3.26103
0.0196387 0.227238 0 3.1601
0.177349 0.13859 0 3.29299
0.190321 0.156903 0 2.94245
0.20056 0.132158 0 2.93106
0.0591043 0.194819 0 2.91081
0.0470315 0.225239 0 2.82196
0.0742955 0.218659 0 2.80677
0.167212 0.252943 0 2.85536
0.196435 0.246776 0 2.97328
0.174904 0.224505 0 3.24196
0.127067 0.215326 0 3.24947
0.108069 0.191285 0 3.23578
0.0996936 0.216652 0 3.34735
0.229388 0.17581 0 3.35964
0.222479 0.202283 0 3.27799
0.0187023 0.297698 0 3.64561
0.0281869 0.271386 0 3.62903
0.219949 0.255818 0 3.70103
0.204206 0.272067 0 3.671
0.227509 0.275254 0 3.65227
0.0242049 0.324573 0 3.68092
0.0187483 0.352566 0 2.74882
0.118734 0.321743 0 3.73943
0.127072 0.349296 0 3.74888
0.148337 0.330775 0 3.76844
0.100474 0.280618 0 3.77438
0.0946817 0.303407 0 3.7453
0.124463 0.288701 0 3.71394
0.0408532 0.347497 0 3.72859
0.231722 0.296738 0 3.77761
